Example Header Line; this can be anything you want...
      "Hz"  "Mag (dB)"       "deg"
229.248066,       67.82,     -49.645
229.614276,      67.887,    -50.5476
229.980487,       67.95,     -51.647
230.346698,      67.998,    -52.9512
230.712909,      68.013,    -54.4297
 231.07912,      67.976,    -55.9412
231.445331,      67.885,    -57.2371
231.811542,       67.77,    -58.0762
232.177753,      67.686,    -58.4114
232.543964,      67.681,    -58.5034
232.910175,      67.759,    -58.8005
233.276386,      67.871,    -59.6243
233.642597,      67.949,      -60.95
234.008808,      67.952,    -62.4539
234.375019,      67.887,    -63.7371
 234.74123,      67.801,    -64.5759
235.107441,      67.749,    -65.0615
235.473652,      67.753,    -65.5212
235.839863,      67.789,    -66.2488
236.206074,      67.808,    -67.2839
236.572285,      67.779,    -68.4155
236.938496,      67.707,    -69.3555
237.304707,      67.628,    -69.9346
237.670918,      67.585,    -70.2102
238.037129,      67.603,    -70.4243
 238.40334,      67.674,    -70.8494
238.769551,      67.769,    -71.6475
239.135762,      67.852,    -72.8289
239.501973,      67.894,    -74.2849
239.868184,      67.877,    -75.8286
240.234395,      67.799,     -77.231
240.600605,      67.678,    -78.2656
240.966816,      67.549,    -78.7866
241.333027,       67.46,    -78.8198
241.699238,      67.446,    -78.5933
242.065449,      67.518,    -78.4446
 242.43166,      67.646,    -78.6531
242.797871,      67.783,    -79.3228
243.164082,       67.89,    -80.3826
243.530293,       67.94,    -81.6506
243.896504,      67.923,     -82.896
244.262715,      67.849,    -83.8801
244.628926,       67.75,    -84.4165
244.995137,      67.673,    -84.4685
245.361348,      67.669,     -84.249
245.727559,      67.754,    -84.1938
 246.09377,      67.893,     -84.741
246.459981,      68.011,    -86.0627
246.826192,      68.031,     -87.959
247.192403,      67.909,     -89.939
247.558614,      67.659,    -91.3979
247.924825,      67.353,    -91.8523
248.291036,      67.105,    -91.2285
248.657247,      67.019,    -90.0415
249.023458,      67.109,     -89.158
249.389669,      67.292,    -89.2144
 249.75588,      67.455,    -90.2666
250.122091,      67.518,    -91.8984
250.488302,      67.461,    -93.5127
250.854513,      67.326,    -94.6023
251.220724,      67.192,    -94.9653
251.586935,      67.134,    -94.8154
251.953145,       67.18,    -94.6514
252.319356,      67.294,    -94.9141
252.685567,      67.408,    -95.7158
253.051778,      67.469,    -96.8445
253.417989,      67.464,    -97.9539
  253.7842,      67.413,    -98.7646
254.150411,      67.358,    -99.1929
254.516622,      67.332,    -99.3577
254.882833,      67.345,    -99.4714
255.249044,      67.381,    -99.7004
255.615255,      67.413,   -100.0906
255.981466,      67.429,   -100.5811
256.347677,      67.423,   -101.0662
256.713888,      67.407,   -101.4592
257.080099,      67.395,   -101.7458
 257.44631,      67.405,   -102.0122
257.812521,      67.437,   -102.4126
258.178732,      67.472,   -103.0671
258.544943,      67.484,   -103.9573
258.911154,      67.454,   -104.9067
259.277365,      67.395,   -105.6975
259.643576,      67.348,   -106.2634
260.009787,      67.345,   -106.8147
260.375998,      67.378,   -107.7156
260.742209,      67.383,   -109.1531
 261.10842,      67.283,   -110.8796
261.474631,      67.045,   -112.2322
261.840842,      66.727,   -112.4243
262.207053,      66.484,   -111.1016
262.573264,      66.494,   -108.9221
262.939474,      66.781,    -107.322
263.305685,      67.195,   -107.3174
263.671896,      67.541,    -108.823
264.038107,      67.714,   -111.0276
264.404318,      67.713,   -113.0093
264.770529,      67.625,   -114.1716
 265.13674,      67.561,   -114.5027
265.502951,      67.588,    -114.511
265.869162,      67.686,   -114.7703
266.235373,      67.787,   -115.4712
266.601584,      67.836,   -116.3958
266.967795,      67.833,   -117.2058
267.334006,      67.811,   -117.7288
267.700217,      67.807,   -118.0508
268.066428,      67.828,    -118.384
268.432639,      67.853,   -118.8513
 268.79885,      67.861,   -119.3984
269.165061,      67.847,   -119.8804
269.531272,      67.832,   -120.2083
269.897483,      67.835,   -120.4229
270.263694,      67.868,   -120.6558
270.629905,      67.922,   -121.0266
270.996116,      67.985,   -121.5854
271.362327,      68.042,   -122.3225
271.728538,      68.086,   -123.2029
272.094749,       68.11,   -124.1794
 272.46096,      68.107,    -125.178
272.827171,      68.079,   -126.0959
273.193382,      68.037,   -126.8374
273.559593,      67.999,   -127.3655
273.925804,      67.983,   -127.7329
274.292014,      67.999,   -128.0566
274.658225,      68.042,   -128.4563
275.024436,      68.097,    -128.999
275.390647,      68.149,   -129.6868
275.756858,      68.185,   -130.4702
276.123069,      68.197,   -131.2637
 276.48928,      68.187,   -131.9604
276.855491,      68.166,   -132.4653
277.221702,      68.155,    -132.749
277.587913,      68.176,   -132.8992
277.954124,      68.238,   -133.1023
278.320335,      68.325,   -133.5435
278.686546,      68.406,   -134.2866
279.052757,       68.45,   -135.2305
279.418968,      68.447,   -136.1689
279.785179,      68.411,   -136.9094
 280.15139,      68.373,   -137.3826
280.517601,       68.36,    -137.679
280.883812,      68.381,   -137.9817
281.250023,      68.423,   -138.4438
281.616234,      68.462,   -139.0999
281.982445,      68.481,   -139.8694
282.348656,      68.477,   -140.6252
282.714867,      68.463,   -141.2737
283.081078,      68.455,   -141.8098
283.447289,      68.468,   -142.3188
  283.8135,      68.499,   -142.9272
284.179711,      68.533,   -143.7197
284.545922,      68.548,    -144.677
284.912133,      68.531,   -145.6711
285.278343,       68.48,   -146.5239
285.644554,      68.417,   -147.1074
286.010765,      68.371,   -147.4263
286.376976,      68.362,    -147.623
286.743187,      68.387,   -147.8804
287.109398,      68.428,   -148.2961
287.475609,      68.465,   -148.8389
 287.84182,      68.491,   -149.4146
288.208031,      68.514,   -149.9688
288.574242,      68.542,   -150.5337
288.940453,       68.57,   -151.1736
289.306664,      68.585,   -151.8926
289.672875,      68.578,   -152.5986
290.039086,      68.555,   -153.1721
290.405297,      68.538,   -153.5798
290.771508,      68.544,   -153.9226
291.137719,       68.57,   -154.3552
 291.50393,      68.593,   -154.9377
291.870141,      68.596,   -155.5728
292.236352,      68.583,   -156.0981
292.602563,      68.583,   -156.4604
292.968774,      68.619,    -156.813
293.334985,      68.685,   -157.4138
293.701196,      68.738,   -158.3918
294.067407,      68.733,   -159.5969
294.433618,      68.654,   -160.6621
294.799829,      68.533,   -161.2292
 295.16604,      68.439,   -161.2085
295.532251,       68.43,   -160.8892
295.898462,      68.509,    -160.751
296.264673,      68.626,   -161.1025
296.630883,      68.719,   -161.8965
296.997094,      68.757,   -162.8423
297.363305,      68.751,   -163.6433
297.729516,      68.733,   -164.1758
298.095727,      68.735,   -164.5183
298.461938,      68.764,   -164.8408
298.828149,       68.81,   -165.2627
 299.19436,      68.855,   -165.8042
